,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day,day-off,dtedaymnth,CasulRatio
3932,3933,2011-06-17,2,0,6,18,0,5,1,3,0.76,0.6818,0.4,0.194,62,388,450,Friday,0,11-06,326
3933,3934,2011-06-17,2,0,6,19,0,5,1,3,0.64,0.5758,0.83,0.2537,53,275,328,Friday,0,11-06,222
3934,3935,2011-06-17,2,0,6,20,0,5,1,1,0.64,0.5909,0.78,0.1045,40,192,232,Friday,0,11-06,152
3935,3936,2011-06-17,2,0,6,21,0,5,1,1,0.64,0.5909,0.78,0.0896,49,159,208,Friday,0,11-06,110
3936,3937,2011-06-17,2,0,6,22,0,5,1,1,0.62,0.5606,0.88,0.1343,48,127,175,Friday,0,11-06,79
3937,3938,2011-06-17,2,0,6,23,0,5,1,1,0.62,0.5758,0.83,0.1343,37,141,178,Friday,0,11-06,104
3938,3939,2011-06-18,2,0,6,0,0,6,0,1,0.62,0.5606,0.88,0.1343,21,83,104,Saturday,1,11-06,62
3939,3940,2011-06-18,2,0,6,1,0,6,0,1,0.62,0.5758,0.83,0.1045,15,80,95,Saturday,1,11-06,65
3940,3941,2011-06-18,2,0,6,2,0,6,0,1,0.6,0.5455,0.88,0.0,16,37,53,Saturday,1,11-06,21
3941,3942,2011-06-18,2,0,6,3,0,6,0,1,0.6,0.5455,0.88,0.0896,4,16,20,Saturday,1,11-06,12
3942,3943,2011-06-18,2,0,6,4,0,6,0,1,0.6,0.5455,0.88,0.0896,1,4,5,Saturday,1,11-06,3
3943,3944,2011-06-18,2,0,6,5,0,6,0,1,0.62,0.5758,0.83,0.0,1,6,7,Saturday,1,11-06,5
3944,3945,2011-06-18,2,0,6,6,0,6,0,1,0.62,0.5758,0.83,0.1045,9,18,27,Saturday,1,11-06,9
3945,3946,2011-06-18,2,0,6,7,0,6,0,1,0.64,0.5909,0.78,0.1343,12,45,57,Saturday,1,11-06,33
3946,3947,2011-06-18,2,0,6,8,0,6,0,1,0.66,0.6061,0.78,0.0896,28,103,131,Saturday,1,11-06,75
3947,3948,2011-06-18,2,0,6,9,0,6,0,1,0.7,0.6515,0.61,0.2239,62,156,218,Saturday,1,11-06,94
3948,3949,2011-06-18,2,0,6,10,0,6,0,1,0.72,0.6818,0.62,0.194,68,176,244,Saturday,1,11-06,108
3949,3950,2011-06-18,2,0,6,11,0,6,0,1,0.72,0.6818,0.62,0.1343,134,270,404,Saturday,1,11-06,136
3950,3951,2011-06-18,2,0,6,12,0,6,0,1,0.74,0.697,0.66,0.0896,162,258,420,Saturday,1,11-06,96
3951,3952,2011-06-18,2,0,6,13,0,6,0,1,0.76,0.697,0.55,0.0,135,192,327,Saturday,1,11-06,57
3952,3953,2011-06-18,2,0,6,14,0,6,0,2,0.8,0.7273,0.46,0.2836,138,196,334,Saturday,1,11-06,58
3953,3954,2011-06-18,2,0,6,15,0,6,0,2,0.82,0.7576,0.46,0.1343,153,214,367,Saturday,1,11-06,61
3954,3955,2011-06-18,2,0,6,16,0,6,0,2,0.76,0.697,0.52,0.2239,193,275,468,Saturday,1,11-06,82
3955,3956,2011-06-18,2,0,6,17,0,6,0,2,0.76,0.6818,0.48,0.1642,210,239,449,Saturday,1,11-06,29
3956,3957,2011-06-18,2,0,6,18,0,6,0,2,0.74,0.6818,0.55,0.194,118,263,381,Saturday,1,11-06,145
3957,3958,2011-06-18,2,0,6,19,0,6,0,2,0.74,0.6667,0.51,0.1045,99,227,326,Saturday,1,11-06,128
3958,3959,2011-06-18,2,0,6,20,0,6,0,2,0.72,0.6667,0.58,0.1343,61,127,188,Saturday,1,11-06,66
3959,3960,2011-06-18,2,0,6,21,0,6,0,2,0.72,0.6818,0.66,0.1045,58,125,183,Saturday,1,11-06,67
3960,3961,2011-06-18,2,0,6,22,0,6,0,2,0.72,0.6818,0.62,0.1343,56,105,161,Saturday,1,11-06,49
3961,3962,2011-06-18,2,0,6,23,0,6,0,2,0.72,0.6818,0.62,0.0,53,97,150,Saturday,1,11-06,44
3962,3963,2011-06-19,2,0,6,0,0,0,0,1,0.7,0.6515,0.65,0.0,18,71,89,Sunday,1,11-06,53
3963,3964,2011-06-19,2,0,6,1,0,0,0,2,0.7,0.6515,0.65,0.0896,17,59,76,Sunday,1,11-06,42
3964,3965,2011-06-19,2,0,6,2,0,0,0,1,0.68,0.6364,0.74,0.0896,13,59,72,Sunday,1,11-06,46
3965,3966,2011-06-19,2,0,6,3,0,0,0,2,0.66,0.6061,0.78,0.1343,14,16,30,Sunday,1,11-06,2
3966,3967,2011-06-19,2,0,6,4,0,0,0,2,0.66,0.6212,0.74,0.1343,7,10,17,Sunday,1,11-06,3
3967,3968,2011-06-19,2,0,6,5,0,0,0,2,0.66,0.6061,0.78,0.0,7,12,19,Sunday,1,11-06,5
3968,3969,2011-06-19,2,0,6,6,0,0,0,2,0.66,0.6061,0.78,0.1642,11,22,33,Sunday,1,11-06,11
3969,3970,2011-06-19,2,0,6,7,0,0,0,2,0.66,0.6061,0.78,0.1642,35,36,71,Sunday,1,11-06,1
3970,3971,2011-06-19,2,0,6,8,0,0,0,3,0.68,0.6364,0.74,0.1045,25,59,84,Sunday,1,11-06,34
3971,3972,2011-06-19,2,0,6,9,0,0,0,2,0.68,0.6364,0.74,0.1045,58,111,169,Sunday,1,11-06,53
3972,3973,2011-06-19,2,0,6,10,0,0,0,2,0.7,0.6515,0.61,0.1045,86,158,244,Sunday,1,11-06,72
3973,3974,2011-06-19,2,0,6,11,0,0,0,2,0.72,0.6667,0.58,0.0896,141,236,377,Sunday,1,11-06,95
3974,3975,2011-06-19,2,0,6,12,0,0,0,2,0.74,0.6818,0.55,0.0896,141,255,396,Sunday,1,11-06,114
3975,3976,2011-06-19,2,0,6,13,0,0,0,2,0.74,0.6667,0.51,0.0,149,214,363,Sunday,1,11-06,65
3976,3977,2011-06-19,2,0,6,14,0,0,0,3,0.74,0.6818,0.58,0.1045,124,193,317,Sunday,1,11-06,69
3977,3978,2011-06-19,2,0,6,15,0,0,0,2,0.74,0.6818,0.55,0.1045,146,216,362,Sunday,1,11-06,70
3978,3979,2011-06-19,2,0,6,16,0,0,0,2,0.76,0.6818,0.48,0.0,121,257,378,Sunday,1,11-06,136
3979,3980,2011-06-19,2,0,6,17,0,0,0,1,0.74,0.6667,0.51,0.0,159,238,397,Sunday,1,11-06,79
3980,3981,2011-06-19,2,0,6,18,0,0,0,2,0.74,0.6818,0.58,0.0896,78,218,296,Sunday,1,11-06,140
3981,3982,2011-06-19,2,0,6,19,0,0,0,1,0.72,0.6818,0.62,0.1343,94,217,311,Sunday,1,11-06,123
3982,3983,2011-06-19,2,0,6,20,0,0,0,1,0.7,0.6515,0.7,0.194,86,146,232,Sunday,1,11-06,60
3983,3984,2011-06-19,2,0,6,21,0,0,0,1,0.68,0.6364,0.79,0.1343,57,110,167,Sunday,1,11-06,53
3984,3985,2011-06-19,2,0,6,22,0,0,0,1,0.66,0.6061,0.78,0.2239,38,114,152,Sunday,1,11-06,76
3985,3986,2011-06-19,2,0,6,23,0,0,0,1,0.66,0.6061,0.78,0.194,14,78,92,Sunday,1,11-06,64
3986,3987,2011-06-20,2,0,6,0,0,1,1,1,0.66,0.6061,0.83,0.1642,7,19,26,Monday,0,11-06,12
3987,3988,2011-06-20,2,0,6,1,0,1,1,1,0.64,0.5758,0.89,0.0896,9,3,12,Monday,0,11-06,-6
3988,3989,2011-06-20,2,0,6,2,0,1,1,1,0.64,0.5758,0.89,0.0896,2,0,2,Monday,0,11-06,-2
3989,3990,2011-06-20,2,0,6,3,0,1,1,3,0.64,0.5758,0.89,0.0,1,0,1,Monday,0,11-06,-1
3990,3991,2011-06-20,2,0,6,4,0,1,1,3,0.62,0.5606,0.88,0.1642,1,2,3,Monday,0,11-06,1
3991,3992,2011-06-20,2,0,6,5,0,1,1,3,0.62,0.5758,0.83,0.1343,0,3,3,Monday,0,11-06,3
3992,3993,2011-06-20,2,0,6,6,0,1,1,3,0.6,0.5758,0.78,0.1343,1,25,26,Monday,0,11-06,24
3993,3994,2011-06-20,2,0,6,7,0,1,1,3,0.56,0.5303,0.88,0.194,0,46,46,Monday,0,11-06,46
3994,3995,2011-06-20,2,0,6,8,0,1,1,3,0.56,0.5303,0.83,0.194,12,209,221,Monday,0,11-06,197
3995,3996,2011-06-20,2,0,6,9,0,1,1,2,0.6,0.5758,0.78,0.2537,19,200,219,Monday,0,11-06,181
3996,3997,2011-06-20,2,0,6,10,0,1,1,2,0.6,0.5758,0.78,0.2537,33,58,91,Monday,0,11-06,25
3997,3998,2011-06-20,2,0,6,11,0,1,1,2,0.6,0.5758,0.78,0.1045,27,67,94,Monday,0,11-06,40
3998,3999,2011-06-20,2,0,6,12,0,1,1,2,0.62,0.6061,0.69,0.1045,33,129,162,Monday,0,11-06,96
3999,4000,2011-06-20,2,0,6,13,0,1,1,1,0.64,0.6061,0.65,0.1045,50,129,179,Monday,0,11-06,79
4000,4001,2011-06-20,2,0,6,14,0,1,1,1,0.66,0.6212,0.61,0.1045,45,130,175,Monday,0,11-06,85
4001,4002,2011-06-20,2,0,6,15,0,1,1,1,0.66,0.6212,0.61,0.1343,66,139,205,Monday,0,11-06,73
4002,4003,2011-06-20,2,0,6,16,0,1,1,1,0.7,0.6515,0.58,0.1642,61,238,299,Monday,0,11-06,177
4003,4004,2011-06-20,2,0,6,17,0,1,1,1,0.7,0.6515,0.54,0.0,81,484,565,Monday,0,11-06,403
4004,4005,2011-06-20,2,0,6,18,0,1,1,1,0.7,0.6515,0.61,0.2537,64,474,538,Monday,0,11-06,410
4005,4006,2011-06-20,2,0,6,19,0,1,1,1,0.66,0.6212,0.65,0.2239,62,369,431,Monday,0,11-06,307
4006,4007,2011-06-20,2,0,6,20,0,1,1,1,0.66,0.6212,0.69,0.2239,52,264,316,Monday,0,11-06,212
4007,4008,2011-06-20,2,0,6,21,0,1,1,1,0.64,0.6061,0.73,0.1642,39,167,206,Monday,0,11-06,128
4008,4009,2011-06-20,2,0,6,22,0,1,1,2,0.64,0.6061,0.73,0.2239,24,106,130,Monday,0,11-06,82
4009,4010,2011-06-20,2,0,6,23,0,1,1,1,0.62,0.5909,0.78,0.2537,10,50,60,Monday,0,11-06,40
4010,4011,2011-06-21,3,0,6,0,0,2,1,1,0.62,0.5909,0.78,0.1642,10,23,33,Tuesday,0,11-06,13
4011,4012,2011-06-21,3,0,6,1,0,2,1,3,0.62,0.5909,0.78,0.1642,2,12,14,Tuesday,0,11-06,10
4012,4013,2011-06-21,3,0,6,2,0,2,1,3,0.62,0.5758,0.83,0.1642,1,5,6,Tuesday,0,11-06,4
4013,4014,2011-06-21,3,0,6,3,0,2,1,3,0.62,0.5758,0.83,0.1642,0,2,2,Tuesday,0,11-06,2
4014,4015,2011-06-21,3,0,6,4,0,2,1,2,0.6,0.5455,0.88,0.1045,2,7,9,Tuesday,0,11-06,5
4015,4016,2011-06-21,3,0,6,5,0,2,1,2,0.6,0.5455,0.88,0.1343,3,22,25,Tuesday,0,11-06,19
4016,4017,2011-06-21,3,0,6,6,0,2,1,2,0.6,0.5455,0.88,0.1343,8,107,115,Tuesday,0,11-06,99
4017,4018,2011-06-21,3,0,6,7,0,2,1,2,0.6,0.5152,0.94,0.0,21,288,309,Tuesday,0,11-06,267
4018,4019,2011-06-21,3,0,6,8,0,2,1,2,0.62,0.5606,0.88,0.1045,33,368,401,Tuesday,0,11-06,335
4019,4020,2011-06-21,3,0,6,9,0,2,1,2,0.62,0.5606,0.88,0.2537,32,243,275,Tuesday,0,11-06,211
4020,4021,2011-06-21,3,0,6,10,0,2,1,2,0.64,0.5758,0.83,0.194,41,120,161,Tuesday,0,11-06,79
4021,4022,2011-06-21,3,0,6,11,0,2,1,1,0.66,0.6061,0.83,0.1642,52,119,171,Tuesday,0,11-06,67
4022,4023,2011-06-21,3,0,6,12,0,2,1,1,0.7,0.6667,0.74,0.1642,40,149,189,Tuesday,0,11-06,109
4023,4024,2011-06-21,3,0,6,13,0,2,1,1,0.74,0.697,0.66,0.1642,49,158,207,Tuesday,0,11-06,109
4024,4025,2011-06-21,3,0,6,14,0,2,1,1,0.76,0.7121,0.62,0.2239,44,108,152,Tuesday,0,11-06,64
4025,4026,2011-06-21,3,0,6,15,0,2,1,1,0.78,0.7424,0.59,0.2537,42,128,170,Tuesday,0,11-06,86
4026,4027,2011-06-21,3,0,6,16,0,2,1,1,0.8,0.7727,0.59,0.2239,62,273,335,Tuesday,0,11-06,211
4027,4028,2011-06-21,3,0,6,17,0,2,1,1,0.78,0.7576,0.66,0.2239,65,507,572,Tuesday,0,11-06,442
4028,4029,2011-06-21,3,0,6,18,0,2,1,2,0.76,0.7273,0.7,0.2537,67,469,536,Tuesday,0,11-06,402
4029,4030,2011-06-21,3,0,6,19,0,2,1,2,0.74,0.7121,0.74,0.2239,67,358,425,Tuesday,0,11-06,291
4030,4031,2011-06-21,3,0,6,20,0,2,1,3,0.74,0.697,0.7,0.2239,72,254,326,Tuesday,0,11-06,182
4031,4032,2011-06-21,3,0,6,21,0,2,1,1,0.72,0.697,0.74,0.194,38,191,229,Tuesday,0,11-06,153
4032,4033,2011-06-21,3,0,6,22,0,2,1,1,0.7,0.6667,0.79,0.1045,12,97,109,Tuesday,0,11-06,85
4033,4034,2011-06-21,3,0,6,23,0,2,1,1,0.7,0.6667,0.74,0.1045,11,53,64,Tuesday,0,11-06,42
4034,4035,2011-06-22,3,0,6,0,0,3,1,1,0.66,0.6061,0.78,0.194,15,18,33,Wednesday,0,11-06,3
4035,4036,2011-06-22,3,0,6,1,0,3,1,1,0.66,0.6061,0.78,0.1343,2,19,21,Wednesday,0,11-06,17
4036,4037,2011-06-22,3,0,6,2,0,3,1,1,0.66,0.6061,0.78,0.0,2,5,7,Wednesday,0,11-06,3
4037,4038,2011-06-22,3,0,6,3,0,3,1,1,0.66,0.6061,0.78,0.1343,0,7,7,Wednesday,0,11-06,7
4038,4039,2011-06-22,3,0,6,4,0,3,1,1,0.64,0.5758,0.83,0.0,3,8,11,Wednesday,0,11-06,5
4039,4040,2011-06-22,3,0,6,5,0,3,1,1,0.64,0.5758,0.89,0.0,2,21,23,Wednesday,0,11-06,19
4040,4041,2011-06-22,3,0,6,6,0,3,1,1,0.66,0.6061,0.83,0.0,12,110,122,Wednesday,0,11-06,98
4041,4042,2011-06-22,3,0,6,7,0,3,1,1,0.7,0.6667,0.79,0.0,23,288,311,Wednesday,0,11-06,265
4042,4043,2011-06-22,3,0,6,8,0,3,1,1,0.72,0.697,0.74,0.1045,27,396,423,Wednesday,0,11-06,369
4043,4044,2011-06-22,3,0,6,9,0,3,1,1,0.72,0.697,0.79,0.1642,14,205,219,Wednesday,0,11-06,191
4044,4045,2011-06-22,3,0,6,10,0,3,1,1,0.74,0.697,0.7,0.2537,31,104,135,Wednesday,0,11-06,73
4045,4046,2011-06-22,3,0,6,11,0,3,1,1,0.74,0.697,0.7,0.1642,37,108,145,Wednesday,0,11-06,71
4046,4047,2011-06-22,3,0,6,12,0,3,1,2,0.8,0.7727,0.59,0.2239,44,144,188,Wednesday,0,11-06,100
4047,4048,2011-06-22,3,0,6,13,0,3,1,2,0.82,0.7879,0.56,0.2537,34,113,147,Wednesday,0,11-06,79
4048,4049,2011-06-22,3,0,6,14,0,3,1,2,0.82,0.7727,0.52,0.2836,32,113,145,Wednesday,0,11-06,81
4049,4050,2011-06-22,3,0,6,15,0,3,1,2,0.82,0.7879,0.56,0.2836,32,114,146,Wednesday,0,11-06,82
4050,4051,2011-06-22,3,0,6,16,0,3,1,2,0.82,0.803,0.59,0.3284,34,224,258,Wednesday,0,11-06,190
4051,4052,2011-06-22,3,0,6,17,0,3,1,2,0.8,0.7576,0.55,0.3881,67,462,529,Wednesday,0,11-06,395
4052,4053,2011-06-22,3,0,6,18,0,3,1,2,0.8,0.7727,0.59,0.2537,66,447,513,Wednesday,0,11-06,381
4053,4054,2011-06-22,3,0,6,19,0,3,1,2,0.8,0.7424,0.52,0.2537,62,280,342,Wednesday,0,11-06,218
4054,4055,2011-06-22,3,0,6,20,0,3,1,1,0.74,0.7121,0.74,0.1343,52,230,282,Wednesday,0,11-06,178
4055,4056,2011-06-22,3,0,6,21,0,3,1,1,0.74,0.7121,0.79,0.1642,31,216,247,Wednesday,0,11-06,185
4056,4057,2011-06-22,3,0,6,22,0,3,1,2,0.72,0.697,0.79,0.194,25,123,148,Wednesday,0,11-06,98
4057,4058,2011-06-22,3,0,6,23,0,3,1,2,0.72,0.697,0.79,0.2239,14,91,105,Wednesday,0,11-06,77
4058,4059,2011-06-23,3,0,6,0,0,4,1,1,0.72,0.697,0.79,0.2239,5,44,49,Thursday,0,11-06,39
4059,4060,2011-06-23,3,0,6,1,0,4,1,1,0.72,0.697,0.74,0.2239,5,26,31,Thursday,0,11-06,21
4060,4061,2011-06-23,3,0,6,2,0,4,1,1,0.72,0.697,0.74,0.2239,0,4,4,Thursday,0,11-06,4
4061,4062,2011-06-23,3,0,6,3,0,4,1,2,0.72,0.697,0.74,0.1642,1,4,5,Thursday,0,11-06,3
4062,4063,2011-06-23,3,0,6,4,0,4,1,2,0.7,0.6667,0.79,0.1343,0,7,7,Thursday,0,11-06,7
4063,4064,2011-06-23,3,0,6,5,0,4,1,1,0.72,0.697,0.74,0.1642,2,22,24,Thursday,0,11-06,20
4064,4065,2011-06-23,3,0,6,6,0,4,1,1,0.72,0.697,0.74,0.1642,8,92,100,Thursday,0,11-06,84
4065,4066,2011-06-23,3,0,6,7,0,4,1,2,0.72,0.697,0.74,0.1343,26,301,327,Thursday,0,11-06,275
4066,4067,2011-06-23,3,0,6,8,0,4,1,2,0.74,0.697,0.7,0.194,20,412,432,Thursday,0,11-06,392
4067,4068,2011-06-23,3,0,6,9,0,4,1,2,0.74,0.697,0.7,0.1343,33,194,227,Thursday,0,11-06,161
4068,4069,2011-06-23,3,0,6,10,0,4,1,2,0.76,0.7273,0.66,0.1343,39,88,127,Thursday,0,11-06,49
4069,4070,2011-06-23,3,0,6,11,0,4,1,3,0.76,0.7273,0.66,0.2537,28,108,136,Thursday,0,11-06,80
4070,4071,2011-06-23,3,0,6,12,0,4,1,2,0.76,0.7273,0.66,0.2836,30,130,160,Thursday,0,11-06,100
4071,4072,2011-06-23,3,0,6,13,0,4,1,2,0.76,0.7121,0.62,0.2836,37,149,186,Thursday,0,11-06,112
4072,4073,2011-06-23,3,0,6,14,0,4,1,2,0.76,0.7273,0.66,0.2985,46,103,149,Thursday,0,11-06,57
4073,4074,2011-06-23,3,0,6,15,0,4,1,2,0.76,0.697,0.52,0.3582,62,127,189,Thursday,0,11-06,65
4074,4075,2011-06-23,3,0,6,16,0,4,1,2,0.74,0.6818,0.62,0.2985,58,217,275,Thursday,0,11-06,159
4075,4076,2011-06-23,3,0,6,17,0,4,1,2,0.72,0.6818,0.7,0.3582,74,495,569,Thursday,0,11-06,421
4076,4077,2011-06-23,3,0,6,18,0,4,1,1,0.72,0.6818,0.7,0.4179,57,483,540,Thursday,0,11-06,426
4077,4078,2011-06-23,3,0,6,19,0,4,1,1,0.72,0.6818,0.7,0.3582,56,344,400,Thursday,0,11-06,288
4078,4079,2011-06-23,3,0,6,20,0,4,1,1,0.7,0.6667,0.74,0.2239,75,277,352,Thursday,0,11-06,202
4079,4080,2011-06-23,3,0,6,21,0,4,1,1,0.7,0.6667,0.74,0.194,46,188,234,Thursday,0,11-06,142
4080,4081,2011-06-23,3,0,6,22,0,4,1,2,0.7,0.6667,0.74,0.2239,23,139,162,Thursday,0,11-06,116
4081,4082,2011-06-23,3,0,6,23,0,4,1,1,0.7,0.6667,0.74,0.2836,15,90,105,Thursday,0,11-06,75
4082,4083,2011-06-24,3,0,6,0,0,5,1,1,0.68,0.6364,0.79,0.194,10,53,63,Friday,0,11-06,43
4083,4084,2011-06-24,3,0,6,1,0,5,1,1,0.66,0.6061,0.83,0.3284,8,20,28,Friday,0,11-06,12
4084,4085,2011-06-24,3,0,6,2,0,5,1,1,0.66,0.6061,0.83,0.3284,4,10,14,Friday,0,11-06,6
4085,4086,2011-06-24,3,0,6,3,0,5,1,1,0.66,0.6061,0.83,0.1642,1,4,5,Friday,0,11-06,3
4086,4087,2011-06-24,3,0,6,4,0,5,1,1,0.66,0.6061,0.83,0.0896,1,8,9,Friday,0,11-06,7
4087,4088,2011-06-24,3,0,6,5,0,5,1,1,0.64,0.5758,0.89,0.0896,2,18,20,Friday,0,11-06,16
4088,4089,2011-06-24,3,0,6,6,0,5,1,1,0.66,0.6061,0.83,0.1343,4,87,91,Friday,0,11-06,83
4089,4090,2011-06-24,3,0,6,7,0,5,1,2,0.66,0.6061,0.83,0.2239,21,247,268,Friday,0,11-06,226
4090,4091,2011-06-24,3,0,6,8,0,5,1,1,0.7,0.6667,0.74,0.2239,27,439,466,Friday,0,11-06,412
4091,4092,2011-06-24,3,0,6,9,0,5,1,1,0.74,0.6818,0.62,0.1343,28,203,231,Friday,0,11-06,175
4092,4093,2011-06-24,3,0,6,10,0,5,1,1,0.8,0.7273,0.43,0.2836,43,102,145,Friday,0,11-06,59
4093,4094,2011-06-24,3,0,6,11,0,5,1,1,0.8,0.7121,0.38,0.3284,56,147,203,Friday,0,11-06,91
4094,4095,2011-06-24,3,0,6,12,0,5,1,1,0.8,0.7121,0.41,0.2836,51,150,201,Friday,0,11-06,99
4095,4096,2011-06-24,3,0,6,13,0,5,1,1,0.8,0.7121,0.36,0.2239,43,178,221,Friday,0,11-06,135
4096,4097,2011-06-24,3,0,6,14,0,5,1,1,0.78,0.697,0.43,0.2836,67,162,229,Friday,0,11-06,95
4097,4098,2011-06-24,3,0,6,15,0,5,1,1,0.82,0.7273,0.34,0.3881,69,147,216,Friday,0,11-06,78
4098,4099,2011-06-24,3,0,6,16,0,5,1,1,0.8,0.697,0.33,0.4179,80,247,327,Friday,0,11-06,167
4099,4100,2011-06-24,3,0,6,17,0,5,1,1,0.76,0.6667,0.37,0.2537,85,472,557,Friday,0,11-06,387
4100,4101,2011-06-24,3,0,6,18,0,5,1,1,0.76,0.6667,0.37,0.2985,87,365,452,Friday,0,11-06,278
4101,4102,2011-06-24,3,0,6,19,0,5,1,1,0.74,0.6515,0.4,0.2239,92,293,385,Friday,0,11-06,201
4102,4103,2011-06-24,3,0,6,20,0,5,1,1,0.72,0.6515,0.45,0.1642,66,222,288,Friday,0,11-06,156
4103,4104,2011-06-24,3,0,6,21,0,5,1,1,0.7,0.6515,0.48,0.1343,50,183,233,Friday,0,11-06,133
4104,4105,2011-06-24,3,0,6,22,0,5,1,1,0.7,0.6515,0.48,0.0,41,126,167,Friday,0,11-06,85
4105,4106,2011-06-24,3,0,6,23,0,5,1,1,0.68,0.6364,0.51,0.1343,33,139,172,Friday,0,11-06,106
4106,4107,2011-06-25,3,0,6,0,0,6,0,1,0.68,0.6364,0.47,0.1642,19,97,116,Saturday,1,11-06,78
4107,4108,2011-06-25,3,0,6,1,0,6,0,1,0.66,0.6212,0.5,0.1642,20,75,95,Saturday,1,11-06,55
4108,4109,2011-06-25,3,0,6,2,0,6,0,2,0.66,0.6212,0.5,0.194,8,51,59,Saturday,1,11-06,43
4109,4110,2011-06-25,3,0,6,3,0,6,0,1,0.64,0.6212,0.57,0.194,18,21,39,Saturday,1,11-06,3
4110,4111,2011-06-25,3,0,6,4,0,6,0,1,0.64,0.6212,0.57,0.194,7,4,11,Saturday,1,11-06,-3
4111,4112,2011-06-25,3,0,6,5,0,6,0,1,0.62,0.6061,0.61,0.1343,6,8,14,Saturday,1,11-06,2
4112,4113,2011-06-25,3,0,6,6,0,6,0,1,0.64,0.6212,0.57,0.2239,12,17,29,Saturday,1,11-06,5
4113,4114,2011-06-25,3,0,6,7,0,6,0,1,0.64,0.6212,0.57,0.2836,7,35,42,Saturday,1,11-06,28
4114,4115,2011-06-25,3,0,6,8,0,6,0,1,0.7,0.6515,0.48,0.2537,27,85,112,Saturday,1,11-06,58
4115,4116,2011-06-25,3,0,6,9,0,6,0,1,0.72,0.6515,0.45,0.2537,47,139,186,Saturday,1,11-06,92
4116,4117,2011-06-25,3,0,6,10,0,6,0,1,0.72,0.6515,0.45,0.194,99,203,302,Saturday,1,11-06,104
4117,4118,2011-06-25,3,0,6,11,0,6,0,1,0.74,0.6667,0.42,0.0,122,209,331,Saturday,1,11-06,87
4118,4119,2011-06-25,3,0,6,12,0,6,0,1,0.74,0.6515,0.4,0.2836,140,252,392,Saturday,1,11-06,112
4119,4120,2011-06-25,3,0,6,13,0,6,0,1,0.74,0.6515,0.4,0.2836,140,231,371,Saturday,1,11-06,91
4120,4121,2011-06-25,3,0,6,14,0,6,0,1,0.74,0.6667,0.45,0.2985,151,232,383,Saturday,1,11-06,81
4121,4122,2011-06-25,3,0,6,15,0,6,0,1,0.74,0.6667,0.45,0.0,157,235,392,Saturday,1,11-06,78
4122,4123,2011-06-25,3,0,6,16,0,6,0,1,0.76,0.6818,0.43,0.2985,175,235,410,Saturday,1,11-06,60
4123,4124,2011-06-25,3,0,6,17,0,6,0,1,0.74,0.6667,0.42,0.2239,152,247,399,Saturday,1,11-06,95
4124,4125,2011-06-25,3,0,6,18,0,6,0,1,0.72,0.6515,0.45,0.2537,108,199,307,Saturday,1,11-06,91
4125,4126,2011-06-25,3,0,6,19,0,6,0,1,0.72,0.6667,0.48,0.2836,121,254,375,Saturday,1,11-06,133
4126,4127,2011-06-25,3,0,6,20,0,6,0,1,0.7,0.6515,0.48,0.194,74,195,269,Saturday,1,11-06,121
4127,4128,2011-06-25,3,0,6,21,0,6,0,1,0.68,0.6364,0.51,0.1642,62,140,202,Saturday,1,11-06,78
4128,4129,2011-06-25,3,0,6,22,0,6,0,1,0.68,0.6364,0.47,0.194,61,126,187,Saturday,1,11-06,65
4129,4130,2011-06-25,3,0,6,23,0,6,0,2,0.66,0.6212,0.5,0.2985,49,130,179,Saturday,1,11-06,81
4130,4131,2011-06-26,3,0,6,0,0,0,0,1,0.64,0.6212,0.53,0.0,30,85,115,Sunday,1,11-06,55
4131,4132,2011-06-26,3,0,6,1,0,0,0,1,0.64,0.6212,0.53,0.1045,17,73,90,Sunday,1,11-06,56
4132,4133,2011-06-26,3,0,6,2,0,0,0,1,0.62,0.6212,0.57,0.1045,17,70,87,Sunday,1,11-06,53
4133,4134,2011-06-26,3,0,6,3,0,0,0,1,0.6,0.6061,0.64,0.1045,12,22,34,Sunday,1,11-06,10
4134,4135,2011-06-26,3,0,6,4,0,0,0,1,0.6,0.6061,0.64,0.0896,3,8,11,Sunday,1,11-06,5
4135,4136,2011-06-26,3,0,6,5,0,0,0,1,0.6,0.6061,0.64,0.0,3,9,12,Sunday,1,11-06,6
4136,4137,2011-06-26,3,0,6,6,0,0,0,1,0.6,0.6061,0.64,0.0,7,13,20,Sunday,1,11-06,6
4137,4138,2011-06-26,3,0,6,7,0,0,0,1,0.62,0.6061,0.61,0.0,24,27,51,Sunday,1,11-06,3
4138,4139,2011-06-26,3,0,6,8,0,0,0,1,0.64,0.6212,0.61,0.194,29,78,107,Sunday,1,11-06,49
4139,4140,2011-06-26,3,0,6,9,0,0,0,1,0.66,0.6212,0.54,0.0896,75,131,206,Sunday,1,11-06,56
4140,4141,2011-06-26,3,0,6,10,0,0,0,1,0.72,0.6667,0.48,0.1045,136,196,332,Sunday,1,11-06,60
4141,4142,2011-06-26,3,0,6,11,0,0,0,1,0.72,0.6515,0.45,0.1343,127,219,346,Sunday,1,11-06,92
4142,4143,2011-06-26,3,0,6,12,0,0,0,1,0.74,0.6515,0.4,0.1642,175,268,443,Sunday,1,11-06,93
